12/5/10,25.55555556,0,2.286,4.377555439,7,4068.583333,0.25780718
12/6/10,25.55555556,0,1.27,4.158677668,8,4068.583333,0.25780718
12/7/10,25,0,2.032,3.950743784,9,4068.583333,0.25780718
12/8/10,26.66666667,0,1.27,3.753206595,10,4068.583333,0.25780718
12/9/10,24.44444444,0,3.048,3.565546265,11,4068.583333,0.25780718
12/10/10,23.33333333,0,0.508,3.387268952,12,4068.583333,0.25780718
12/11/10,24.44444444,0,3.81,3.217905504,13,4068.583333,0.25780718
12/12/10,26.11111111,0,2.286,3.057010229,14,4068.583333,0.25780718
12/13/10,27.77777778,0,2.54,2.904159718,15,4068.583333,0.25780718
12/14/10,25.55555556,0,2.032,2.758951732,16,4068.583333,0.25780718
12/15/10,22.22222222,0,1.524,2.621004145,17,4068.583333,0.25780718
12/16/10,15.55555556,5.007428568,1.016,7.497382506,0,4068.583333,0.25780718
12/17/10,16.66666667,1.378857136,1.016,8.501370516,0,4068.583333,0.25780718
12/18/10,21.11111111,0.22225,1.016,8.29855199,0,4068.583333,0.25780718
12/19/10,23.88888889,0,2.286,7.883624391,1,4068.583333,0.25780718
12/20/10,21.66666667,0,1.016,7.489443171,2,4068.583333,0.25780718
12/21/10,18.88888889,1.016,0.762,8.130971013,0,4068.583333,0.25780718
12/22/10,23.88888889,4.209142864,1.524,11.93356533,0,4068.583333,0.25780718
12/23/10,16.11111111,8.41375,1.016,19.75063706,0,4068.583333,0.25780718
12/24/10,20,0,1.778,18.76310521,1,4068.583333,0.25780718
12/25/10,24.44444444,0,1.524,17.82494995,2,4068.583333,0.25780718
12/26/10,18.88888889,0,1.524,16.93370245,3,4068.583333,0.25780718
12/27/10,19.44444444,0,2.286,16.08701733,4,4068.583333,0.25780718
12/28/10,18.33333333,0,2.286,15.28266646,5,4068.583333,0.25780718
12/29/10,12.22222222,12.16025,1.016,26.67878314,0,4068.583333,0.25780718
12/30/10,11.66666667,12.7635,3.302,38.10834398,0,4068.583333,0.25780718
12/31/10,8.888888889,0.03175,0.762,36.23467678,0,4068.583333,0.25780718
1/1/11,9.444444444,0,1.27,34.42294294,1,4049.666667,0.326717904
1/2/11,13.33333333,0,0.762,32.7017958,2,4049.666667,0.326717904
