"STATION","NAME","DATE","TMAX"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-09-27","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-09-28","94"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-09-29","91"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-09-30","91"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-10-01","91"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-10-02","91"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-10-03","96"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-10-04","95"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-10-05","95"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-10-06","96"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-10-07","98"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-10-08","97"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-10-09","94"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-10-10","88"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-10-11","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-10-12","90"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-10-13","93"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-10-14","89"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-10-15","93"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-10-16","98"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-10-17","96"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-10-18","85"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-10-19","86"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-10-20","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-10-21","86"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-10-22","90"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-10-23","91"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-10-24","85"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-10-25","84"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-10-26","85"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-10-27","88"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-10-28","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-10-29","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-10-30","70"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-10-31","76"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-11-01","81"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-11-02","88"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-11-03","86"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-11-04","86"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-11-05","89"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-11-06","86"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-11-07","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-11-08","88"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-11-09","85"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-11-10","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-11-11","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-11-12","82"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-11-13","79"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-11-14","81"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-11-15","84"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-11-16","81"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-11-17","85"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-11-18","85"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-11-19","76"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-11-20","69"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-11-21","62"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-11-22","66"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-11-23","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-11-24","73"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-11-25","68"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-11-26","61"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-11-27","68"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-11-28","70"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-11-29","62"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-11-30","59"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-12-01","68"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-12-02","70"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-12-03","67"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-12-04","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-12-05","71"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-12-06","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-12-07","71"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-12-08","63"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-12-09","67"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-12-10","69"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-12-11","70"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-12-12","69"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-12-13","69"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-12-14","71"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-12-15","66"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-12-16","62"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-12-17","62"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-12-18","67"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-12-19","65"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-12-20","69"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-12-21","73"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-12-22","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-12-23","64"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-12-24","59"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-12-25","57"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-12-26","61"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-12-27","51"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-12-28","55"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-12-29","53"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-12-30","56"
"USW00023183","PHOENIX AIRPORT, AZ US","2019-12-31","59"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-01-01","60"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-01-02","64"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-01-03","64"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-01-04","68"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-01-05","70"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-01-06","71"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-01-07","73"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-01-08","68"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-01-09","64"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-01-10","64"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-01-11","63"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-01-12","65"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-01-13","69"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-01-14","70"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-01-15","69"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-01-16","66"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-01-17","65"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-01-18","70"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-01-19","76"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-01-20","74"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-01-21","64"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-01-22","64"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-01-23","71"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-01-24","73"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-01-25","73"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-01-26","73"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-01-27","74"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-01-28","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-01-29","67"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-01-30","70"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-01-31","73"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-02-01","78"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-02-02","79"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-02-03","65"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-02-04","55"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-02-05","55"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-02-06","61"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-02-07","67"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-02-08","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-02-09","76"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-02-10","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-02-11","60"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-02-12","64"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-02-13","68"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-02-14","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-02-15","73"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-02-16","74"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-02-17","76"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-02-18","79"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-02-19","79"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-02-20","82"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-02-21","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-02-22","69"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-02-23","64"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-02-24","71"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-02-25","68"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-02-26","67"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-02-27","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-02-28","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-02-29","79"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-03-01","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-03-02","70"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-03-03","76"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-03-04","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-03-05","84"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-03-06","86"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-03-07","85"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-03-08","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-03-09","79"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-03-10","73"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-03-11","66"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-03-12","71"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-03-13","66"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-03-14","73"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-03-15","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-03-16","78"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-03-17","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-03-18","69"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-03-19","65"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-03-20","71"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-03-21","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-03-22","73"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-03-23","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-03-24","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-03-25","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-03-26","70"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-03-27","66"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-03-28","71"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-03-29","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-03-30","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-03-31","79"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-04-01","85"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-04-02","85"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-04-03","84"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-04-04","84"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-04-05","86"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-04-06","85"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-04-07","84"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-04-08","83"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-04-09","74"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-04-10","79"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-04-11","71"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-04-12","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-04-13","78"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-04-14","80"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-04-15","83"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-04-16","86"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-04-17","89"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-04-18","80"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-04-19","83"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-04-20","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-04-21","83"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-04-22","91"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-04-23","97"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-04-24","98"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-04-25","99"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-04-26","102"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-04-27","102"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-04-28","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-04-29","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-04-30","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-05-01","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-05-02","99"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-05-03","97"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-05-04","99"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-05-05","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-05-06","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-05-07","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-05-08","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-05-09","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-05-10","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-05-11","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-05-12","96"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-05-13","91"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-05-14","91"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-05-15","94"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-05-16","98"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-05-17","102"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-05-18","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-05-19","91"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-05-20","86"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-05-21","92"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-05-22","96"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-05-23","95"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-05-24","95"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-05-25","97"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-05-26","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-05-27","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-05-28","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-05-29","112"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-05-30","111"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-05-31","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-06-01","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-06-02","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-06-03","110"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-06-04","112"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-06-05","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-06-06","93"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-06-07","97"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-06-08","90"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-06-09","94"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-06-10","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-06-11","108"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-06-12","110"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-06-13","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-06-14","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-06-15","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-06-16","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-06-17","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-06-18","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-06-19","102"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-06-20","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-06-21","108"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-06-22","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-06-23","110"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-06-24","111"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-06-25","110"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-06-26","110"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-06-27","108"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-06-28","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-06-29","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-06-30","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-07-01","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-07-02","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-07-03","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-07-04","110"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-07-05","112"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-07-06","111"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-07-07","111"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-07-08","111"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-07-09","110"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-07-10","111"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-07-11","115"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-07-12","116"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-07-13","114"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-07-14","111"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-07-15","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-07-16","111"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-07-17","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-07-18","111"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-07-19","108"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-07-20","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-07-21","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-07-22","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-07-23","98"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-07-24","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-07-25","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-07-26","110"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-07-27","111"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-07-28","115"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-07-29","115"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-07-30","118"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-07-31","116"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-08-01","111"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-08-02","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-08-03","114"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-08-04","111"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-08-05","112"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-08-06","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-08-07","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-08-08","111"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-08-09","112"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-08-10","111"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-08-11","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-08-12","111"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-08-13","115"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-08-14","117"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-08-15","114"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-08-16","115"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-08-17","115"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-08-18","115"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-08-19","115"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-08-20","112"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-08-21","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-08-22","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-08-23","110"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-08-24","115"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-08-25","112"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-08-26","112"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-08-27","113"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-08-28","112"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-08-29","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-08-30","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-08-31","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-09-01","102"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-09-02","102"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-09-03","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-09-04","114"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-09-05","115"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-09-06","113"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-09-07","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-09-08","99"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-09-09","90"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-09-10","93"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-09-11","93"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-09-12","99"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-09-13","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-09-14","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-09-15","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-09-16","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-09-17","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-09-18","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-09-19","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-09-20","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-09-21","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-09-22","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-09-23","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-09-24","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-09-25","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-09-26","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-09-27","102"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-09-28","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-09-29","102"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-09-30","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-10-01","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-10-02","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-10-03","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-10-04","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-10-05","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-10-06","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-10-07","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-10-08","102"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-10-09","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-10-10","97"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-10-11","94"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-10-12","99"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-10-13","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-10-14","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-10-15","99"
"USW00023183","PHOENIX AIRPORT, AZ US","2020-10-16","102"
